time,"I(RX1)","I(RX2)","I(RDC)","I(LQ|XI884)","I(LD|XI884)","I(LX|XI884)"
2.641600e-09,-8.685529e-04,-2.349193e-04,1.130008e-03,1.681604e-06,1.845172e-03,-1.003115e-03
2.641700e-09,-8.692880e-04,-2.321890e-04,1.130019e-03,1.878422e-06,1.845044e-03,-1.006441e-03
2.641800e-09,-8.700145e-04,-2.294565e-04,1.130030e-03,2.063942e-06,1.844819e-03,-1.009728e-03
2.641900e-09,-8.707324e-04,-2.267218e-04,1.130041e-03,2.234577e-06,1.844493e-03,-1.012967e-03
2.642000e-09,-8.714415e-04,-2.239847e-04,1.130052e-03,2.387610e-06,1.844067e-03,-1.016157e-03
2.642100e-09,-8.721420e-04,-2.212455e-04,1.130063e-03,2.521319e-06,1.843543e-03,-1.019297e-03
2.642200e-09,-8.728338e-04,-2.185041e-04,1.130075e-03,2.635053e-06,1.842924e-03,-1.022392e-03
2.642300e-09,-8.735170e-04,-2.157606e-04,1.130086e-03,2.729222e-06,1.842214e-03,-1.025450e-03
2.642400e-09,-8.741916e-04,-2.130150e-04,1.130097e-03,2.805234e-06,1.841418e-03,-1.028482e-03
2.642500e-09,-8.748575e-04,-2.102673e-04,1.130108e-03,2.865360e-06,1.840542e-03,-1.031498e-03
2.642600e-09,-8.755149e-04,-2.075176e-04,1.130120e-03,2.912546e-06,1.839588e-03,-1.034507e-03
2.642700e-09,-8.761638e-04,-2.047659e-04,1.130131e-03,2.950198e-06,1.838560e-03,-1.037517e-03
2.642800e-09,-8.768042e-04,-2.020121e-04,1.130142e-03,2.981932e-06,1.837457e-03,-1.040532e-03
2.642900e-09,-8.774360e-04,-1.992564e-04,1.130153e-03,3.011327e-06,1.836281e-03,-1.043551e-03
2.643000e-09,-8.780595e-04,-1.964987e-04,1.130164e-03,3.041682e-06,1.835028e-03,-1.046572e-03
2.643100e-09,-8.786745e-04,-1.937390e-04,1.130175e-03,3.075804e-06,1.833695e-03,-1.049588e-03
2.643200e-09,-8.792810e-04,-1.909773e-04,1.130186e-03,3.115828e-06,1.832279e-03,-1.052591e-03
2.643300e-09,-8.798790e-04,-1.882137e-04,1.130197e-03,3.163086e-06,1.830777e-03,-1.055574e-03
2.643400e-09,-8.804685e-04,-1.854481e-04,1.130208e-03,3.218033e-06,1.829186e-03,-1.058530e-03
2.643500e-09,-8.810494e-04,-1.826807e-04,1.130219e-03,3.280231e-06,1.827507e-03,-1.061452e-03
2.643600e-09,-8.816218e-04,-1.799113e-04,1.130230e-03,3.348384e-06,1.825739e-03,-1.064339e-03
2.643700e-09,-8.821855e-04,-1.771401e-04,1.130240e-03,3.420435e-06,1.823884e-03,-1.067189e-03
2.643800e-09,-8.827406e-04,-1.743670e-04,1.130251e-03,3.493704e-06,1.821946e-03,-1.070004e-03
2.643900e-09,-8.832870e-04,-1.715921e-04,1.130261e-03,3.565064e-06,1.819926e-03,-1.072789e-03
2.644000e-09,-8.838248e-04,-1.688153e-04,1.130271e-03,3.631144e-06,1.817829e-03,-1.075546e-03
2.644100e-09,-8.843539e-04,-1.660368e-04,1.130281e-03,3.688540e-06,1.815656e-03,-1.078279e-03
2.644200e-09,-8.848744e-04,-1.632566e-04,1.130291e-03,3.734035e-06,1.813411e-03,-1.080991e-03
2.644300e-09,-8.853863e-04,-1.604747e-04,1.130301e-03,3.764792e-06,1.811092e-03,-1.083682e-03
2.644400e-09,-8.858896e-04,-1.576911e-04,1.130311e-03,3.778537e-06,1.808701e-03,-1.086350e-03
2.644500e-09,-8.863843e-04,-1.549061e-04,1.130320e-03,3.773697e-06,1.806236e-03,-1.088994e-03
2.644600e-09,-8.868704e-04,-1.521195e-04,1.130330e-03,3.749502e-06,1.803695e-03,-1.091610e-03
2.644700e-09,-8.873479e-04,-1.493315e-04,1.130340e-03,3.706033e-06,1.801079e-03,-1.094194e-03
2.644800e-09,-8.878168e-04,-1.465421e-04,1.130350e-03,3.644228e-06,1.798385e-03,-1.096743e-03
2.644900e-09,-8.882771e-04,-1.437513e-04,1.130360e-03,3.565835e-06,1.795614e-03,-1.099256e-03
2.645000e-09,-8.887287e-04,-1.409593e-04,1.130370e-03,3.473325e-06,1.792766e-03,-1.101731e-03
2.645100e-09,-8.891717e-04,-1.381660e-04,1.130381e-03,3.369765e-06,1.789844e-03,-1.104171e-03
2.645200e-09,-8.896059e-04,-1.353714e-04,1.130391e-03,3.258665e-06,1.786850e-03,-1.106576e-03
2.645300e-09,-8.900313e-04,-1.325756e-04,1.130402e-03,3.143802e-06,1.783786e-03,-1.108950e-03
2.645400e-09,-8.904480e-04,-1.297786e-04,1.130413e-03,3.029042e-06,1.780655e-03,-1.111295e-03
2.645500e-09,-8.908558e-04,-1.269804e-04,1.130425e-03,2.918156e-06,1.777460e-03,-1.113612e-03
2.645600e-09,-8.912548e-04,-1.241810e-04,1.130436e-03,2.814655e-06,1.774203e-03,-1.115902e-03
2.645700e-09,-8.916449e-04,-1.213804e-04,1.130448e-03,2.721638e-06,1.770884e-03,-1.118162e-03
2.645800e-09,-8.920261e-04,-1.185786e-04,1.130460e-03,2.641671e-06,1.767504e-03,-1.120391e-03
2.645900e-09,-8.923985e-04,-1.157757e-04,1.130472e-03,2.576695e-06,1.764062e-03,-1.122585e-03
2.646000e-09,-8.927619e-04,-1.129718e-04,1.130484e-03,2.527973e-06,1.760559e-03,-1.124737e-03
2.646100e-09,-8.931164e-04,-1.101668e-04,1.130496e-03,2.496070e-06,1.756994e-03,-1.126845e-03
2.646200e-09,-8.934620e-04,-1.073607e-04,1.130508e-03,2.480872e-06,1.753365e-03,-1.128905e-03
2.646300e-09,-8.937986e-04,-1.045537e-04,1.130520e-03,2.481640e-06,1.749674e-03,-1.130915e-03
2.646400e-09,-8.941263e-04,-1.017458e-04,1.130531e-03,2.497095e-06,1.745921e-03,-1.132875e-03
2.646500e-09,-8.944451e-04,-9.893687e-05,1.130543e-03,2.525520e-06,1.742106e-03,-1.134788e-03
2.646600e-09,-8.947549e-04,-9.612701e-05,1.130554e-03,2.564887e-06,1.738232e-03,-1.136657e-03
2.646700e-09,-8.950558e-04,-9.331619e-05,1.130565e-03,2.612994e-06,1.734298e-03,-1.138486e-03
2.646800e-09,-8.953478e-04,-9.050440e-05,1.130576e-03,2.667597e-06,1.730306e-03,-1.140278e-03
2.646900e-09,-8.956310e-04,-8.769164e-05,1.130587e-03,2.726539e-06,1.726257e-03,-1.142039e-03
2.647000e-09,-8.959052e-04,-8.487789e-05,1.130597e-03,2.787868e-06,1.722149e-03,-1.143771e-03
2.647100e-09,-8.961706e-04,-8.206317e-05,1.130608e-03,2.849929e-06,1.717982e-03,-1.145474e-03
2.647200e-09,-8.964271e-04,-7.924750e-05,1.130618e-03,2.911431e-06,1.713754e-03,-1.147149e-03
2.647300e-09,-8.966748e-04,-7.643090e-05,1.130628e-03,2.971495e-06,1.709463e-03,-1.148792e-03
2.647400e-09,-8.969136e-04,-7.361344e-05,1.130637e-03,3.029654e-06,1.705108e-03,-1.150400e-03
2.647500e-09,-8.971435e-04,-7.079516e-05,1.130647e-03,3.085839e-06,1.700685e-03,-1.151970e-03
2.647600e-09,-8.973646e-04,-6.797612e-05,1.130656e-03,3.140332e-06,1.696195e-03,-1.153497e-03
2.647700e-09,-8.975768e-04,-6.515641e-05,1.130666e-03,3.193691e-06,1.691637e-03,-1.154979e-03
2.647800e-09,-8.977801e-04,-6.233606e-05,1.130675e-03,3.246664e-06,1.687012e-03,-1.156412e-03
2.647900e-09,-8.979744e-04,-5.951514e-05,1.130685e-03,3.300090e-06,1.682320e-03,-1.157797e-03
2.648000e-09,-8.981599e-04,-5.669368e-05,1.130694e-03,3.354792e-06,1.677566e-03,-1.159133e-03
2.648100e-09,-8.983365e-04,-5.387171e-05,1.130703e-03,3.411481e-06,1.672751e-03,-1.160420e-03
2.648200e-09,-8.985042e-04,-5.104926e-05,1.130712e-03,3.470662e-06,1.667879e-03,-1.161660e-03
2.648300e-09,-8.986630e-04,-4.822634e-05,1.130721e-03,3.532563e-06,1.662953e-03,-1.162855e-03
2.648400e-09,-8.988130e-04,-4.540295e-05,1.130730e-03,3.597080e-06,1.657976e-03,-1.164004e-03
2.648500e-09,-8.989543e-04,-4.257911e-05,1.130739e-03,3.663746e-06,1.652951e-03,-1.165109e-03
2.648600e-09,-8.990867e-04,-3.975483e-05,1.130748e-03,3.731734e-06,1.647879e-03,-1.166168e-03
2.648700e-09,-8.992105e-04,-3.693013e-05,1.130756e-03,3.799867e-06,1.642762e-03,-1.167180e-03
2.648800e-09,-8.993255e-04,-3.410504e-05,1.130765e-03,3.866675e-06,1.637601e-03,-1.168142e-03
2.648900e-09,-8.994318e-04,-3.127961e-05,1.130773e-03,3.930447e-06,1.632397e-03,-1.169050e-03
2.649000e-09,-8.995294e-04,-2.845389e-05,1.130782e-03,3.989320e-06,1.627149e-03,-1.169902e-03
2.649100e-09,-8.996183e-04,-2.562792e-05,1.130790e-03,4.041365e-06,1.621859e-03,-1.170694e-03
2.649200e-09,-8.996984e-04,-2.280175e-05,1.130798e-03,4.084683e-06,1.616526e-03,-1.171424e-03
2.649300e-09,-8.997698e-04,-1.997543e-05,1.130806e-03,4.117501e-06,1.611152e-03,-1.172088e-03
2.649400e-09,-8.998323e-04,-1.714901e-05,1.130813e-03,4.138254e-06,1.605737e-03,-1.172685e-03
2.649500e-09,-8.998860e-04,-1.432252e-05,1.130821e-03,4.145668e-06,1.600281e-03,-1.173213e-03
2.649600e-09,-8.999309e-04,-1.149598e-05,1.130828e-03,4.138818e-06,1.594787e-03,-1.173671e-03
2.649700e-09,-8.999668e-04,-8.669409e-06,1.130836e-03,4.117169e-06,1.589253e-03,-1.174058e-03
2.649800e-09,-8.999939e-04,-5.842817e-06,1.130843e-03,4.080601e-06,1.583681e-03,-1.174374e-03
2.649900e-09,-9.000119e-04,-3.016213e-06,1.130850e-03,4.029408e-06,1.578070e-03,-1.174617e-03
2.650000e-09,-9.000211e-04,-1.896036e-07,1.130857e-03,3.964282e-06,1.572419e-03,-1.174787e-03
2.650100e-09,-9.000212e-04,2.637002e-06,1.130864e-03,3.886269e-06,1.566727e-03,-1.174882e-03
2.650200e-09,-9.000124e-04,5.463593e-06,1.130871e-03,3.796719e-06,1.560992e-03,-1.174904e-03
2.650300e-09,-8.999947e-04,8.290155e-06,1.130877e-03,3.697219e-06,1.555214e-03,-1.174852e-03
2.650400e-09,-8.999680e-04,1.111667e-05,1.130884e-03,3.589513e-06,1.549391e-03,-1.174727e-03
2.650500e-09,-8.999324e-04,1.394313e-05,1.130890e-03,3.475425e-06,1.543521e-03,-1.174530e-03
2.650600e-09,-8.998879e-04,1.676953e-05,1.130896e-03,3.356777e-06,1.537602e-03,-1.174265e-03
2.650700e-09,-8.998345e-04,1.959587e-05,1.130902e-03,3.235313e-06,1.531635e-03,-1.173936e-03
2.650800e-09,-8.997721e-04,2.242217e-05,1.130908e-03,3.112631e-06,1.525616e-03,-1.173546e-03
2.650900e-09,-8.997009e-04,2.524845e-05,1.130914e-03,2.990128e-06,1.519546e-03,-1.173101e-03
2.651000e-09,-8.996208e-04,2.807478e-05,1.130919e-03,2.868955e-06,1.513423e-03,-1.172605e-03
2.651100e-09,-8.995319e-04,3.090120e-05,1.130924e-03,2.749994e-06,1.507246e-03,-1.172065e-03
2.651200e-09,-8.994341e-04,3.372777e-05,1.130929e-03,2.633842e-06,1.501012e-03,-1.171483e-03
2.651300e-09,-8.993274e-04,3.655453e-05,1.130934e-03,2.520822e-06,1.494721e-03,-1.170863e-03
2.651400e-09,-8.992118e-04,3.938151e-05,1.130939e-03,2.411001e-06,1.488369e-03,-1.170209e-03
2.651500e-09,-8.990874e-04,4.220866e-05,1.130944e-03,2.304223e-06,1.481954e-03,-1.169521e-03
2.651600e-09,-8.989540e-04,4.503589e-05,1.130948e-03,2.200152e-06,1.475474e-03,-1.168802e-03
2.651700e-09,-8.988118e-04,4.786303e-05,1.130953e-03,2.098323e-06,1.468929e-03,-1.168050e-03
2.651800e-09,-8.986606e-04,5.068983e-05,1.130957e-03,1.998194e-06,1.462320e-03,-1.167266e-03
2.651900e-09,-8.985006e-04,5.351598e-05,1.130962e-03,1.899204e-06,1.455647e-03,-1.166449e-03
2.652000e-09,-8.983317e-04,5.634114e-05,1.130966e-03,1.800815e-06,1.448916e-03,-1.165599e-03
2.652100e-09,-8.981538e-04,5.916495e-05,1.130971e-03,1.702559e-06,1.442132e-03,-1.164715e-03
2.652200e-09,-8.979671e-04,6.198712e-05,1.130976e-03,1.604075e-06,1.435304e-03,-1.163799e-03
2.652300e-09,-8.977715e-04,6.480744e-05,1.130980e-03,1.505123e-06,1.428439e-03,-1.162850e-03
2.652400e-09,-8.975671e-04,6.762581e-05,1.130985e-03,1.405603e-06,1.421549e-03,-1.161868e-03
2.652500e-09,-8.973538e-04,7.044230e-05,1.130990e-03,1.305548e-06,1.414640e-03,-1.160855e-03
2.652600e-09,-8.971318e-04,7.325709e-05,1.130994e-03,1.205114e-06,1.407721e-03,-1.159810e-03
2.652700e-09,-8.969009e-04,7.607049e-05,1.130999e-03,1.104555e-06,1.400798e-03,-1.158735e-03
2.652800e-09,-8.966613e-04,7.888290e-05,1.131003e-03,1.004194e-06,1.393873e-03,-1.157629e-03
2.652900e-09,-8.964129e-04,8.169474e-05,1.131007e-03,9.043864e-07,1.386946e-03,-1.156491e-03
2.653000e-09,-8.961558e-04,8.450640e-05,1.131011e-03,8.054810e-07,1.380015e-03,-1.155321e-03
2.653100e-09,-8.958899e-04,8.731821e-05,1.131015e-03,7.077829e-07,1.373073e-03,-1.154118e-03
2.653200e-09,-8.956153e-04,9.013038e-05,1.131019e-03,6.115194e-07,1.366116e-03,-1.152880e-03
2.653300e-09,-8.953320e-04,9.294299e-05,1.131022e-03,5.168108e-07,1.359134e-03,-1.151607e-03
2.653400e-09,-8.950399e-04,9.575600e-05,1.131025e-03,4.236503e-07,1.352122e-03,-1.150296e-03
2.653500e-09,-8.947391e-04,9.856922e-05,1.131028e-03,3.318928e-07,1.345073e-03,-1.148947e-03
2.653600e-09,-8.944296e-04,1.013824e-04,1.131031e-03,2.412533e-07,1.337983e-03,-1.147560e-03
2.653700e-09,-8.941113e-04,1.041951e-04,1.131033e-03,1.513172e-07,1.330848e-03,-1.146133e-03
2.653800e-09,-8.937842e-04,1.070069e-04,1.131036e-03,6.155846e-08,1.323669e-03,-1.144666e-03
2.653900e-09,-8.934485e-04,1.098174e-04,1.131038e-03,-2.863147e-08,1.316449e-03,-1.143159e-03
2.654000e-09,-8.931039e-04,1.126262e-04,1.131040e-03,-1.199091e-07,1.309190e-03,-1.141609e-03
2.654100e-09,-8.927507e-04,1.154330e-04,1.131042e-03,-2.129382e-07,1.301900e-03,-1.140016e-03
2.654200e-09,-8.923887e-04,1.182374e-04,1.131044e-03,-3.083469e-07,1.294585e-03,-1.138376e-03
2.654300e-09,-8.920180e-04,1.210394e-04,1.131046e-03,-4.066836e-07,1.287255e-03,-1.136685e-03
2.654400e-09,-8.916385e-04,1.238388e-04,1.131048e-03,-5.083755e-07,1.279915e-03,-1.134941e-03
2.654500e-09,-8.912502e-04,1.266360e-04,1.131050e-03,-6.136904e-07,1.272573e-03,-1.133138e-03
2.654600e-09,-8.908532e-04,1.294312e-04,1.131052e-03,-7.227050e-07,1.265233e-03,-1.131271e-03
2.654700e-09,-8.904474e-04,1.322247e-04,1.131054e-03,-8.352813e-07,1.257898e-03,-1.129337e-03
2.654800e-09,-8.900327e-04,1.350171e-04,1.131056e-03,-9.510511e-07,1.250568e-03,-1.127332e-03
2.654900e-09,-8.896092e-04,1.378088e-04,1.131058e-03,-1.069411e-06,1.243240e-03,-1.125257e-03
2.655000e-09,-8.891767e-04,1.406003e-04,1.131061e-03,-1.189525e-06,1.235911e-03,-1.123111e-03
2.655100e-09,-8.887354e-04,1.433918e-04,1.131063e-03,-1.310345e-06,1.228575e-03,-1.120900e-03
2.655200e-09,-8.882851e-04,1.461834e-04,1.131065e-03,-1.430625e-06,1.221225e-03,-1.118630e-03
2.655300e-09,-8.878258e-04,1.489751e-04,1.131067e-03,-1.548961e-06,1.213856e-03,-1.116307e-03
2.655400e-09,-8.873575e-04,1.517665e-04,1.131070e-03,-1.663830e-06,1.206464e-03,-1.113941e-03
2.655500e-09,-8.868802e-04,1.545571e-04,1.131072e-03,-1.773630e-06,1.199049e-03,-1.111541e-03
2.655600e-09,-8.863938e-04,1.573463e-04,1.131074e-03,-1.876735e-06,1.191612e-03,-1.109113e-03
2.655700e-09,-8.858985e-04,1.601332e-04,1.131076e-03,-1.971544e-06,1.184158e-03,-1.106664e-03
2.655800e-09,-8.853941e-04,1.629172e-04,1.131078e-03,-2.056535e-06,1.176697e-03,-1.104195e-03
2.655900e-09,-8.848807e-04,1.656979e-04,1.131080e-03,-2.130322e-06,1.169237e-03,-1.101708e-03
2.656000e-09,-8.843583e-04,1.684751e-04,1.131082e-03,-2.191699e-06,1.161790e-03,-1.099200e-03
2.656100e-09,-8.838270e-04,1.712489e-04,1.131084e-03,-2.239697e-06,1.154367e-03,-1.096666e-03
2.656200e-09,-8.832867e-04,1.740195e-04,1.131085e-03,-2.273621e-06,1.146977e-03,-1.094105e-03
2.656300e-09,-8.827374e-04,1.767877e-04,1.131087e-03,-2.293096e-06,1.139624e-03,-1.091511e-03
2.656400e-09,-8.821794e-04,1.795542e-04,1.131088e-03,-2.298101e-06,1.132310e-03,-1.088883e-03
2.656500e-09,-8.816125e-04,1.823199e-04,1.131089e-03,-2.288994e-06,1.125033e-03,-1.086222e-03
2.656600e-09,-8.810368e-04,1.850854e-04,1.131090e-03,-2.266539e-06,1.117784e-03,-1.083530e-03
2.656700e-09,-8.804525e-04,1.878511e-04,1.131090e-03,-2.231918e-06,1.110554e-03,-1.080809e-03
2.656800e-09,-8.798594e-04,1.906172e-04,1.131091e-03,-2.186740e-06,1.103332e-03,-1.078063e-03
2.656900e-09,-8.792577e-04,1.933833e-04,1.131091e-03,-2.133032e-06,1.096108e-03,-1.075294e-03
2.657000e-09,-8.786474e-04,1.961488e-04,1.131090e-03,-2.073224e-06,1.088871e-03,-1.072504e-03
2.657100e-09,-8.780285e-04,1.989127e-04,1.131090e-03,-2.010117e-06,1.081618e-03,-1.069690e-03
2.657200e-09,-8.774010e-04,2.016742e-04,1.131089e-03,-1.946839e-06,1.074348e-03,-1.066848e-03
2.657300e-09,-8.767650e-04,2.044322e-04,1.131088e-03,-1.886773e-06,1.067064e-03,-1.063969e-03
2.657400e-09,-8.761204e-04,2.071860e-04,1.131087e-03,-1.833486e-06,1.059776e-03,-1.061044e-03
2.657500e-09,-8.754672e-04,2.099354e-04,1.131086e-03,-1.790619e-06,1.052491e-03,-1.058064e-03
2.657600e-09,-8.748054e-04,2.126805e-04,1.131085e-03,-1.761784e-06,1.045220e-03,-1.055019e-03
2.657700e-09,-8.741350e-04,2.154219e-04,1.131083e-03,-1.750425e-06,1.037970e-03,-1.051900e-03
2.657800e-09,-8.734560e-04,2.181604e-04,1.131082e-03,-1.759687e-06,1.030746e-03,-1.048701e-03
2.657900e-09,-8.727684e-04,2.208971e-04,1.131080e-03,-1.792268e-06,1.023546e-03,-1.045417e-03
2.658000e-09,-8.720721e-04,2.236330e-04,1.131079e-03,-1.850275e-06,1.016365e-03,-1.042046e-03
2.658100e-09,-8.713673e-04,2.263687e-04,1.131077e-03,-1.935082e-06,1.009193e-03,-1.038589e-03
2.658200e-09,-8.706538e-04,2.291047e-04,1.131075e-03,-2.047212e-06,1.002021e-03,-1.035048e-03
2.658300e-09,-8.699317e-04,2.318407e-04,1.131073e-03,-2.186228e-06,9.948383e-04,-1.031428e-03
2.658400e-09,-8.692010e-04,2.345761e-04,1.131072e-03,-2.350661e-06,9.876412e-04,-1.027739e-03
2.658500e-09,-8.684618e-04,2.373101e-04,1.131070e-03,-2.537970e-06,9.804301e-04,-1.023989e-03
2.658600e-09,-8.677140e-04,2.400413e-04,1.131068e-03,-2.744541e-06,9.732122e-04,-1.020190e-03
2.658700e-09,-8.669576e-04,2.427689e-04,1.131065e-03,-2.965733e-06,9.660007e-04,-1.016352e-03
2.658800e-09,-8.661927e-04,2.454920e-04,1.131063e-03,-3.195967e-06,9.588123e-04,-1.012483e-03
2.658900e-09,-8.654192e-04,2.482103e-04,1.131060e-03,-3.428860e-06,9.516650e-04,-1.008587e-03
2.659000e-09,-8.646372e-04,2.509241e-04,1.131057e-03,-3.657400e-06,9.445746e-04,-1.004665e-03
2.659100e-09,-8.638466e-04,2.536338e-04,1.131054e-03,-3.874157e-06,9.375517e-04,-1.000714e-03
2.659200e-09,-8.630475e-04,2.563407e-04,1.131051e-03,-4.071523e-06,9.306002e-04,-9.967290e-04
2.659300e-09,-8.622399e-04,2.590456e-04,1.131047e-03,-4.241974e-06,9.237169e-04,-9.927037e-04
2.659400e-09,-8.614236e-04,2.617497e-04,1.131043e-03,-4.378344e-06,9.168916e-04,-9.886328e-04
2.659500e-09,-8.605988e-04,2.644535e-04,1.131039e-03,-4.474101e-06,9.101099e-04,-9.845127e-04
2.659600e-09,-8.597654e-04,2.671572e-04,1.131035e-03,-4.523622e-06,9.033556e-04,-9.803426e-04
2.659700e-09,-8.589234e-04,2.698605e-04,1.131030e-03,-4.522457e-06,8.966142e-04,-9.761236e-04
2.659800e-09,-8.580727e-04,2.725624e-04,1.131026e-03,-4.467564e-06,8.898748e-04,-9.718587e-04
2.659900e-09,-8.572135e-04,2.752619e-04,1.131021e-03,-4.357509e-06,8.831328e-04,-9.675512e-04
2.660000e-09,-8.563458e-04,2.779576e-04,1.131016e-03,-4.192632e-06,8.763896e-04,-9.632047e-04
2.660100e-09,-8.554694e-04,2.806486e-04,1.131011e-03,-3.975143e-06,8.696524e-04,-9.588217e-04
2.660200e-09,-8.545845e-04,2.833342e-04,1.131006e-03,-3.709168e-06,8.629318e-04,-9.544042e-04
2.660300e-09,-8.536910e-04,2.860143e-04,1.131000e-03,-3.400715e-06,8.562397e-04,-9.499538e-04
2.660400e-09,-8.527890e-04,2.886893e-04,1.130995e-03,-3.057579e-06,8.495860e-04,-9.454721e-04
2.660500e-09,-8.518786e-04,2.913601e-04,1.130989e-03,-2.689159e-06,8.429768e-04,-9.409615e-04
2.660600e-09,-8.509597e-04,2.940279e-04,1.130984e-03,-2.306216e-06,8.364129e-04,-9.364258e-04
2.660700e-09,-8.500324e-04,2.966936e-04,1.130978e-03,-1.920553e-06,8.298895e-04,-9.318699e-04
2.660800e-09,-8.490967e-04,2.993583e-04,1.130972e-03,-1.544645e-06,8.233978e-04,-9.273000e-04
2.660900e-09,-8.481526e-04,3.020224e-04,1.130966e-03,-1.191216e-06,8.169269e-04,-9.227225e-04
2.661000e-09,-8.472002e-04,3.046859e-04,1.130960e-03,-8.727860e-07,8.104663e-04,-9.181443e-04
2.661100e-09,-8.462395e-04,3.073483e-04,1.130954e-03,-6.011944e-07,8.040087e-04,-9.135710e-04
2.661200e-09,-8.452705e-04,3.100087e-04,1.130948e-03,-3.871204e-07,7.975519e-04,-9.090077e-04
2.661300e-09,-8.442932e-04,3.126660e-04,1.130942e-03,-2.396174e-07,7.910995e-04,-9.044581e-04
2.661400e-09,-8.433077e-04,3.153192e-04,1.130936e-03,-1.656782e-07,7.846606e-04,-8.999256e-04
2.661500e-09,-8.423138e-04,3.179675e-04,1.130930e-03,-1.698528e-07,7.782484e-04,-8.954131e-04
2.661600e-09,-8.413117e-04,3.206105e-04,1.130923e-03,-2.539382e-07,7.718776e-04,-8.909233e-04
2.661700e-09,-8.403012e-04,3.232484e-04,1.130917e-03,-4.167613e-07,7.655617e-04,-8.864593e-04
2.661800e-09,-8.392825e-04,3.258815e-04,1.130911e-03,-6.540749e-07,7.593105e-04,-8.820237e-04
2.661900e-09,-8.382555e-04,3.285108e-04,1.130904e-03,-9.585820e-07,7.531283e-04,-8.776187e-04
2.662000e-09,-8.372201e-04,3.311372e-04,1.130898e-03,-1.320101e-06,7.470134e-04,-8.732450e-04
2.662100e-09,-8.361764e-04,3.337615e-04,1.130891e-03,-1.725875e-06,7.409590e-04,-8.689014e-04
2.662200e-09,-8.351244e-04,3.363844e-04,1.130885e-03,-2.161012e-06,7.349549e-04,-8.645850e-04
2.662300e-09,-8.340641e-04,3.390059e-04,1.130878e-03,-2.609060e-06,7.289903e-04,-8.602907e-04
2.662400e-09,-8.329954e-04,3.416261e-04,1.130872e-03,-3.052664e-06,7.230564e-04,-8.560122e-04
2.662500e-09,-8.319184e-04,3.442442e-04,1.130865e-03,-3.474297e-06,7.171488e-04,-8.517420e-04
2.662600e-09,-8.308331e-04,3.468595e-04,1.130859e-03,-3.857012e-06,7.112682e-04,-8.474728e-04
2.662700e-09,-8.297396e-04,3.494713e-04,1.130852e-03,-4.185184e-06,7.054209e-04,-8.431978e-04
2.662800e-09,-8.286378e-04,3.520787e-04,1.130845e-03,-4.445196e-06,6.996168e-04,-8.389113e-04
2.662900e-09,-8.275278e-04,3.546812e-04,1.130838e-03,-4.626031e-06,6.938676e-04,-8.346086e-04
2.663000e-09,-8.264096e-04,3.572787e-04,1.130831e-03,-4.719749e-06,6.881842e-04,-8.302868e-04
2.663100e-09,-8.252832e-04,3.598714e-04,1.130824e-03,-4.721813e-06,6.825741e-04,-8.259440e-04
2.663200e-09,-8.241488e-04,3.624595e-04,1.130816e-03,-4.631264e-06,6.770398e-04,-8.215797e-04
2.663300e-09,-8.230062e-04,3.650437e-04,1.130809e-03,-4.450734e-06,6.715784e-04,-8.171948e-04
2.663400e-09,-8.218557e-04,3.676244e-04,1.130801e-03,-4.186318e-06,6.661821e-04,-8.127910e-04
2.663500e-09,-8.206971e-04,3.702020e-04,1.130793e-03,-3.847295e-06,6.608400e-04,-8.083713e-04
2.663600e-09,-8.195305e-04,3.727769e-04,1.130785e-03,-3.445737e-06,6.555404e-04,-8.039393e-04
2.663700e-09,-8.183559e-04,3.753489e-04,1.130776e-03,-2.996009e-06,6.502734e-04,-7.994995e-04
2.663800e-09,-8.171733e-04,3.779177e-04,1.130768e-03,-2.514182e-06,6.450327e-04,-7.950564e-04
2.663900e-09,-8.159828e-04,3.804831e-04,1.130760e-03,-2.017381e-06,6.398172e-04,-7.906145e-04
2.664000e-09,-8.147842e-04,3.830446e-04,1.130751e-03,-1.523094e-06,6.346314e-04,-7.861776e-04
2.664100e-09,-8.135775e-04,3.856017e-04,1.130743e-03,-1.048472e-06,6.294843e-04,-7.817491e-04
2.664200e-09,-8.123628e-04,3.881544e-04,1.130734e-03,-6.096522e-07,6.243881e-04,-7.773313e-04
2.664300e-09,-8.111399e-04,3.907024e-04,1.130726e-03,-2.211481e-07,6.193559e-04,-7.729257e-04
2.664400e-09,-8.099089e-04,3.932461e-04,1.130718e-03,1.046803e-07,6.143998e-04,-7.685333e-04
2.664500e-09,-8.086696e-04,3.957857e-04,1.130709e-03,3.580458e-07,6.095285e-04,-7.641553e-04
2.664600e-09,-8.074221e-04,3.983215e-04,1.130701e-03,5.320367e-07,6.047468e-04,-7.597929e-04
2.664700e-09,-8.061664e-04,4.008539e-04,1.130693e-03,6.228034e-07,6.000550e-04,-7.554481e-04
2.664800e-09,-8.049023e-04,4.033831e-04,1.130684e-03,6.296331e-07,5.954495e-04,-7.511241e-04
2.664900e-09,-8.036300e-04,4.059091e-04,1.130676e-03,5.549208e-07,5.909241e-04,-7.468246e-04
2.665000e-09,-8.023495e-04,4.084318e-04,1.130667e-03,4.040441e-07,5.864716e-04,-7.425544e-04
2.665100e-09,-8.010607e-04,4.109510e-04,1.130659e-03,1.851452e-07,5.820858e-04,-7.383182e-04
2.665200e-09,-7.997636e-04,4.134662e-04,1.130651e-03,-9.117611e-08,5.777623e-04,-7.341201e-04
